image,date,width,height,task,type,region,disease,crop,area,grow,risk,xtl,ytl,xbr,ybr
V006_77_0_00_11_02_13_0_c15_20201216_0001_S01_2.jpg,2020/12/16,1816,4032,77,0,,0,11,2,13,0,578,1691,1378,2411
V006_77_0_00_11_02_13_0_c15_20201221_0000_S01_2.jpg,2020/12/21,1816,4032,77,0,,0,11,2,13,0,719,129,1338,1073
V006_77_0_00_11_02_13_0_c15_20201221_0001_S01_2.jpg,2020/12/21,1816,4032,77,0,,0,11,2,13,0,599,1563,1246,2301
V006_77_0_00_11_02_13_0_c16_20201204_0000_S01_2.JPG,2020/12/04,3024,4032,77,0,,0,11,2,13,0,1266,1377,2154,2320
V006_77_0_00_11_02_13_0_c16_20201208_0001_S01_2.JPG,2020/12/08,3024,4032,77,0,,0,11,2,13,0,839,1515,1990,2819
V006_77_0_00_11_02_13_0_c16_20201211_0001_S01_2.JPG,2020/12/11,3024,4032,77,0,,0,11,2,13,0,1071,1595,1954,2867
V006_77_0_00_11_02_13_0_c16_20201211_0002_S01_2.JPG,2020/12/11,3024,4032,77,0,,0,11,2,13,0,1642,1055,2650,2039
V006_77_0_00_11_02_13_0_c16_20201211_0003_S01_2.JPG,2020/12/11,3024,4032,77,0,,0,11,2,13,0,943,1475,2110,2495
V006_77_0_00_11_02_13_0_c16_20201211_0004_S01_2.JPG,2020/12/11,3024,4032,77,0,,0,11,2,13,0,947,2043,2098,3379
V006_77_0_00_11_02_13_0_c16_20201216_0000_S01_2.JPG,2020/12/16,3024,4032,77,0,,0,11,2,13,0,787,1367,2390,2787
V006_77_0_00_11_02_13_0_c16_20201221_0000_S01_2.JPG,2020/12/21,3024,4032,77,0,,0,11,2,13,0,1298,2151,2278,3175
V006_77_0_00_11_02_13_0_c16_20201221_0002_S01_2.JPG,2020/12/21,3024,4032,77,0,,0,11,2,13,0,1010,2285,2035,3475
V006_77_0_00_11_02_13_0_c16_20201224_0000_S01_2.JPG,2020/12/24,3024,4032,77,0,,0,11,2,13,0,798,1896,1738,3291
V006_77_0_00_11_02_13_0_c19_20201201_0002_S01_2.jpg,2020/12/01,4032,3024,77,0,,0,11,2,13,0,1668,1047,2209,1643
V006_77_0_00_11_03_12_0_c22_20201130_0001_S01_2.jpg,2020/11/30,3024,4032,77,0,,0,11,3,12,0,148,1129,2807,3338
V006_77_0_00_11_03_13_0_c04_20201223_0000_S01_2.JPG,2020/12/23,3024,3024,77,0,,0,11,3,13,0,460,671,2640,1726
V006_77_0_00_11_03_13_0_c05_20201222_0000_S01_2.JPG,2020/12/22,3024,4032,77,0,,0,11,3,13,0,803,821,2328,3085
V006_77_0_00_11_03_13_0_c05_20201222_0001_S01_2.JPG,2020/12/22,3024,4032,77,0,,0,11,3,13,0,658,965,2948,3115
V006_77_0_00_11_03_13_0_c05_20201222_0002_S01_2.JPG,2020/12/22,3024,4032,77,0,,0,11,3,13,0,555,1284,1808,3750
V006_77_0_00_11_03_13_0_c05_20201222_0003_S01_2.JPG,2020/12/22,3024,4032,77,0,,0,11,3,13,0,708,1554,2014,2917
V006_77_0_00_11_03_13_0_c05_20201222_0005_S01_2.JPG,2020/12/22,3024,4032,77,0,,0,11,3,13,0,427,1316,2247,2766
V006_77_0_00_11_03_13_0_c05_20201222_0007_S01_2.JPG,2020/12/22,3024,4032,77,0,,0,11,3,13,0,756,918,2622,3498
V006_77_0_00_11_03_13_0_c05_20201222_0008_S01_2.JPG,2020/12/22,3024,4032,77,0,,0,11,3,13,0,821,792,2495,3452
V006_77_0_00_11_03_13_0_c06_20201209_0002_S01_2.jpg,2020/12/09,3024,3024,77,0,,0,11,3,13,0,571,417,2398,2415
V006_77_0_00_11_03_13_0_c06_20201209_0003_S01_2.jpg,2020/12/09,3024,3024,77,0,,0,11,3,13,0,357,392,2076,2827
V006_77_0_00_11_03_13_0_c06_20201209_0006_S01_2.jpg,2020/12/09,3024,3024,77,0,,0,11,3,13,0,763,763,2238,2533
V006_77_0_00_11_03_13_0_c06_20201209_0008_S01_2.jpg,2020/12/09,3024,3024,77,0,,0,11,3,13,0,893,824,2113,2524
V006_77_0_00_11_03_13_0_c06_20201211_0001_S01_2.jpg,2020/12/11,3024,3024,77,0,,0,11,3,13,0,476,196,1963,2756
V006_77_0_00_11_03_13_0_c06_20201211_0002_S01_2.jpg,2020/12/11,3024,3024,77,0,,0,11,3,13,0,810,517,2323,2663
V006_77_0_00_11_03_13_0_c06_20201211_0003_S01_2.jpg,2020/12/11,3024,3024,77,0,,0,11,3,13,0,230,243,2196,2770
V006_77_0_00_11_03_13_0_c06_20201211_0004_S01_2.jpg,2020/12/11,3024,3024,77,0,,0,11,3,13,0,453,491,1938,2401
V006_77_0_00_11_03_13_0_c06_20201211_0006_S01_2.jpg,2020/12/11,3024,3024,77,0,,0,11,3,13,0,494,381,2204,2346
V006_77_0_00_11_03_13_0_c06_20201222_0001_S01_2.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,735,561,1985,2458
V006_77_0_00_11_03_13_0_c06_20201222_0002_S01_2.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,543,569,2732,1990
V006_77_0_00_11_03_13_0_c06_20201222_0005_S01_2.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,834,1032,2106,2722
V006_77_0_00_11_03_13_0_c06_20201222_0007_S01_2.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,640,561,1695,2184
V006_77_0_00_11_03_13_0_c06_20201222_0008_S01_2.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,896,274,2113,2497
V006_77_0_00_11_03_13_0_c06_20201222_0012_S01_2.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,488,647,1867,2498
V006_77_0_00_11_03_13_0_c06_20201222_0018_S01_2.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,550,290,2273,2779
V006_77_0_00_11_03_13_0_c06_20201223_0000_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,496,369,2193,2749
V006_77_0_00_11_03_13_0_c06_20201223_0001_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,706,708,2197,2493
V006_77_0_00_11_03_13_0_c06_20201223_0003_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,286,147,2104,2195
V006_77_0_00_11_03_13_0_c06_20201223_0004_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,514,1018,1862,2523
V006_77_0_00_11_03_13_0_c06_20201223_0007_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,450,760,2096,2210
V006_77_0_00_11_03_13_0_c06_20201223_0009_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,783,724,2119,2209
V006_77_0_00_11_03_13_0_c06_20201223_0010_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,821,394,2347,2755
V006_77_0_00_11_03_13_0_c06_20201223_0012_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,923,664,2404,2346
V006_77_0_00_11_03_13_0_c06_20201223_0013_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,702,453,2209,2067
V006_77_0_00_11_03_13_0_c06_20201223_0015_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,278,287,2598,2104
V006_77_0_00_11_03_13_0_c06_20201223_0016_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,576,480,2555,2081
V006_77_0_00_11_03_13_0_c06_20201223_0017_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,435,454,1905,2605
V006_77_0_00_11_03_13_0_c06_20201223_0018_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,313,452,2509,2419
V006_77_0_00_11_03_13_0_c06_20201223_0019_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,539,767,2534,2098
V006_77_0_00_11_03_13_0_c06_20201223_0025_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,673,760,2150,2283
V006_77_0_00_11_03_13_0_c06_20201223_0030_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1130,339,2376,2758
V006_77_0_00_11_03_13_0_c07_20201202_0000_S01_2.JPG,2020/12/02,3024,4032,77,0,,0,11,3,13,0,2143,287,3024,1861
V006_77_0_00_11_03_13_0_c07_20201221_0001_S01_2.JPG,2020/12/21,3024,4032,77,0,,0,11,3,13,0,105,696,2179,3417
V006_77_0_00_11_03_13_0_c07_20201221_0002_S01_2.JPG,2020/12/21,3024,4032,77,0,,0,11,3,13,0,482,775,2191,3093
V006_77_0_00_11_03_13_0_c07_20201221_0003_S01_2.JPG,2020/12/21,3024,4032,77,0,,0,11,3,13,0,618,1262,2300,3418
V006_77_0_00_11_03_13_0_c07_20201221_0004_S01_2.JPG,2020/12/21,3024,4032,77,0,,0,11,3,13,0,589,1247,2469,3572
V006_77_0_00_11_03_13_0_c08_20201211_0001_S01_2.JPG,2020/12/11,3024,4032,77,0,,0,11,3,13,0,546,537,2399,3272
V006_77_0_00_11_03_13_0_c08_20201221_0001_S01_2.JPG,2020/12/21,3024,4032,77,0,,0,11,3,13,0,466,636,2340,3207
V006_77_0_00_11_03_13_0_c08_20201221_0002_S01_2.JPG,2020/12/21,3024,4032,77,0,,0,11,3,13,0,230,724,2194,2991
V006_77_0_00_11_03_13_0_c08_20201221_0003_S01_2.JPG,2020/12/21,3024,4032,77,0,,0,11,3,13,0,489,693,2290,3222
V006_77_0_00_11_03_13_0_c08_20201222_0001_S01_2.jpg,2020/12/22,2340,4160,77,0,,0,11,3,13,0,317,1155,2077,2727
V006_77_0_00_11_03_13_0_c08_20201222_0033_S01_1.jpg,2020/12/22,2340,4160,77,0,,0,11,3,13,0,354,973,1912,2709
V006_77_0_00_11_03_13_0_c08_20201222_0034_S01_1.jpg,2020/12/22,2340,4160,77,0,,0,11,3,13,0,337,1178,1738,2904
V006_77_0_00_11_03_13_0_c08_20201222_0037_S01_1.jpg,2020/12/22,2340,4160,77,0,,0,11,3,13,0,192,1215,1970,3274
V006_77_0_00_11_03_13_0_c08_20201222_0039_S01_1.jpg,2020/12/22,2340,4160,77,0,,0,11,3,13,0,542,1407,2027,3570
V006_77_0_00_11_03_13_0_c08_20201222_0041_S01_1.jpg,2020/12/22,2340,4160,77,0,,0,11,3,13,0,107,1272,1915,3492
V006_77_0_00_11_03_13_0_c08_20201222_0042_S01_1.jpg,2020/12/22,2340,4160,77,0,,0,11,3,13,0,178,1175,2055,2785
V006_77_0_00_11_03_13_0_c09_20201222_0002_S01_2.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,184,784,2411,2476
V006_77_0_00_11_03_13_0_c09_20201222_0004_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,902,356,2340,2820
V006_77_0_00_11_03_13_0_c09_20201222_0005_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,1088,468,2236,2718
V006_77_0_00_11_03_13_0_c09_20201222_0011_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,501,903,2444,2104
V006_77_0_00_11_03_13_0_c09_20201222_0014_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,720,632,1782,2196
V006_77_0_00_11_03_13_0_c09_20201222_0017_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,769,498,1799,2031
V006_77_0_00_11_03_13_0_c09_20201222_0019_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,472,844,2882,2207
V006_77_0_00_11_03_13_0_c09_20201222_0022_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,847,327,2175,2994
V006_77_0_00_11_03_13_0_c09_20201222_0023_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,838,107,2312,2832
V006_77_0_00_11_03_13_0_c09_20201222_0026_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,624,0,2448,2897
V006_77_0_00_11_03_13_0_c09_20201222_0027_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,160,697,2418,1900
V006_77_0_00_11_03_13_0_c09_20201222_0028_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,623,527,2163,2419
V006_77_0_00_11_03_13_0_c09_20201222_0029_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,478,446,2308,2284
V006_77_0_00_11_03_13_0_c09_20201222_0030_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,854,273,2106,2602
V006_77_0_00_11_03_13_0_c09_20201222_0033_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,648,395,2302,2661
V006_77_0_00_11_03_13_0_c09_20201222_0034_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,411,722,2684,1914
V006_77_0_00_11_03_13_0_c09_20201222_0035_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,636,722,2420,2190
V006_77_0_00_11_03_13_0_c09_20201222_0037_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,1128,1059,2695,1821
V006_77_0_00_11_03_13_0_c09_20201222_0038_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,630,751,2754,1959
V006_77_0_00_11_03_13_0_c09_20201222_0040_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,688,345,2396,2432
V006_77_0_00_11_03_13_0_c09_20201222_0041_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,1105,840,2713,2078
V006_77_0_00_11_03_13_0_c09_20201222_0043_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,1152,163,2708,2550
V006_77_0_00_11_03_13_0_c09_20201222_0045_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,906,214,2659,2941
V006_77_0_00_11_03_13_0_c09_20201222_0046_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,614,103,2430,2833
V006_77_0_00_11_03_13_0_c09_20201222_0047_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,666,236,2244,2732
V006_77_0_00_11_03_13_0_c09_20201222_0048_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,0,584,2586,2141
V006_77_0_00_11_03_13_0_c09_20201222_0050_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,494,953,2822,2371
V006_77_0_00_11_03_13_0_c09_20201222_0052_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,699,584,2515,1870
V006_77_0_00_11_03_13_0_c09_20201222_0053_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,771,798,2475,1886
V006_77_0_00_11_03_13_0_c09_20201222_0054_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,817,702,2467,1997
V006_77_0_00_11_03_13_0_c09_20201222_0055_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,463,301,2105,2488
V006_77_0_00_11_03_13_0_c09_20201222_0058_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,949,774,2382,2467
V006_77_0_00_11_03_13_0_c09_20201222_0059_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,176,897,2207,2289
V006_77_0_00_11_03_13_0_c09_20201222_0064_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,534,388,2358,2352
V006_77_0_00_11_03_13_0_c09_20201222_0065_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,346,684,2523,2304
V006_77_0_00_11_03_13_0_c09_20201222_0066_S01_1.jpg,2020/12/22,3024,3024,77,0,,0,11,3,13,0,315,203,2952,1817
V006_77_0_00_11_03_13_0_c09_20201223_0000_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,956,754,2051,2296
V006_77_0_00_11_03_13_0_c09_20201223_0001_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,271,867,2370,2167
V006_77_0_00_11_03_13_0_c09_20201223_0002_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,480,129,2595,2831
V006_77_0_00_11_03_13_0_c09_20201223_0003_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,497,1023,2562,2747
V006_77_0_00_11_03_13_0_c09_20201223_0003_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,470,298,2546,2936
V006_77_0_00_11_03_13_0_c09_20201223_0004_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1027,1176,2170,2437
V006_77_0_00_11_03_13_0_c09_20201223_0004_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,628,461,2213,2656
V006_77_0_00_11_03_13_0_c09_20201223_0005_S01_2.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,777,842,2192,2530
V006_77_0_00_11_03_13_0_c09_20201223_0006_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,859,1387,2492,2393
V006_77_0_00_11_03_13_0_c09_20201223_0007_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,591,1062,2367,2237
V006_77_0_00_11_03_13_0_c09_20201223_0009_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,745,892,2215,2366
V006_77_0_00_11_03_13_0_c09_20201223_0011_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1003,470,2410,2513
V006_77_0_00_11_03_13_0_c09_20201223_0012_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,983,471,2424,2474
V006_77_0_00_11_03_13_0_c09_20201223_0014_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,300,852,1977,2019
V006_77_0_00_11_03_13_0_c09_20201223_0015_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,438,813,2192,1881
V006_77_0_00_11_03_13_0_c09_20201223_0016_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,697,410,1955,2285
V006_77_0_00_11_03_13_0_c09_20201223_0019_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,816,571,1949,2061
V006_77_0_00_11_03_13_0_c09_20201223_0022_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,938,164,2256,2784
V006_77_0_00_11_03_13_0_c09_20201223_0023_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,844,584,2296,3024
V006_77_0_00_11_03_13_0_c09_20201223_0026_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1137,857,2059,2360
V006_77_0_00_11_03_13_0_c09_20201223_0028_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,575,782,2093,2617
V006_77_0_00_11_03_13_0_c09_20201223_0029_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1015,429,2100,2644
V006_77_0_00_11_03_13_0_c09_20201223_0031_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,591,966,2716,1963
V006_77_0_00_11_03_13_0_c09_20201223_0032_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,218,512,2456,2210
V006_77_0_00_11_03_13_0_c09_20201223_0034_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,382,202,2152,2424
V006_77_0_00_11_03_13_0_c09_20201223_0038_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,799,528,2151,2244
V006_77_0_00_11_03_13_0_c09_20201223_0041_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,980,842,2089,2441
V006_77_0_00_11_03_13_0_c09_20201223_0043_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,777,642,2019,2807
V006_77_0_00_11_03_13_0_c09_20201223_0044_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,599,469,1979,2679
V006_77_0_00_11_03_13_0_c09_20201223_0045_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,319,0,1991,2777
V006_77_0_00_11_03_13_0_c09_20201223_0047_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,312,555,2452,1979
V006_77_0_00_11_03_13_0_c09_20201223_0048_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,501,687,2635,2086
V006_77_0_00_11_03_13_0_c09_20201223_0049_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,190,676,2055,1994
V006_77_0_00_11_03_13_0_c09_20201223_0051_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,703,768,2083,1856
V006_77_0_00_11_03_13_0_c09_20201223_0052_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,699,848,1916,2224
V006_77_0_00_11_03_13_0_c09_20201223_0054_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1048,472,1773,2203
V006_77_0_00_11_03_13_0_c09_20201223_0056_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,663,455,2071,1916
V006_77_0_00_11_03_13_0_c09_20201223_0057_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,479,442,2043,2079
V006_77_0_00_11_03_13_0_c09_20201223_0059_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,703,855,2460,2048
V006_77_0_00_11_03_13_0_c09_20201223_0060_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,526,785,2305,2239
V006_77_0_00_11_03_13_0_c09_20201223_0061_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,311,456,2343,2160
V006_77_0_00_11_03_13_0_c09_20201223_0062_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,240,643,2272,1937
V006_77_0_00_11_03_13_0_c09_20201223_0063_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,743,299,1919,2008
V006_77_0_00_11_03_13_0_c09_20201223_0067_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,820,828,2088,2439
V006_77_0_00_11_03_13_0_c09_20201223_0068_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,915,650,1963,2539
V006_77_0_00_11_03_13_0_c09_20201223_0069_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,520,370,2336,2529
V006_77_0_00_11_03_13_0_c09_20201223_0077_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,674,88,2411,2981
V006_77_0_00_11_03_13_0_c09_20201223_0078_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,706,449,2291,2693
V006_77_0_00_11_03_13_0_c09_20201223_0079_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,569,564,2121,2712
V006_77_0_00_11_03_13_0_c09_20201223_0080_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,628,684,2248,2856
V006_77_0_00_11_03_13_0_c09_20201223_0081_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,667,365,2194,2868
V006_77_0_00_11_03_13_0_c09_20201223_0082_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,748,464,2320,2622
V006_77_0_00_11_03_13_0_c09_20201223_0084_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,743,751,1991,2351
V006_77_0_00_11_03_13_0_c09_20201223_0088_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,880,709,1965,2433
V006_77_0_00_11_03_13_0_c09_20201223_0089_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,467,782,2511,2217
V006_77_0_00_11_03_13_0_c09_20201223_0090_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,798,792,1972,2622
V006_77_0_00_11_03_13_0_c09_20201223_0091_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,586,709,1934,2097
V006_77_0_00_11_03_13_0_c09_20201223_0092_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,173,401,1838,2558
V006_77_0_00_11_03_13_0_c09_20201223_0094_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,758,432,2250,2804
V006_77_0_00_11_03_13_0_c09_20201223_0096_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,625,474,2246,2948
V006_77_0_00_11_03_13_0_c09_20201223_0098_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,746,267,2285,2755
V006_77_0_00_11_03_13_0_c09_20201223_0101_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,121,537,2477,2331
V006_77_0_00_11_03_13_0_c09_20201223_0106_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,571,964,2195,2167
V006_77_0_00_11_03_13_0_c09_20201223_0108_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1003,1041,1880,2303
V006_77_0_00_11_03_13_0_c09_20201223_0111_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,1027,1178,2005,2512
V006_77_0_00_11_03_13_0_c09_20201223_0115_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,973,556,2111,2225
V006_77_0_00_11_03_13_0_c09_20201223_0117_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,874,790,1806,2286
V006_77_0_00_11_03_13_0_c09_20201223_0118_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,970,672,2062,2330
V006_77_0_00_11_03_13_0_c09_20201223_0119_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,667,595,2107,2376
V006_77_0_00_11_03_13_0_c09_20201223_0120_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,367,618,2761,2440
V006_77_0_00_11_03_13_0_c09_20201223_0121_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,826,662,1880,2287
V006_77_0_00_11_03_13_0_c09_20201223_0122_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,523,648,2297,2065
V006_77_0_00_11_03_13_0_c09_20201223_0124_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,273,589,2130,1936
V006_77_0_00_11_03_13_0_c09_20201223_0125_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,603,656,2578,1935
V006_77_0_00_11_03_13_0_c09_20201223_0126_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,564,532,2181,2554
V006_77_0_00_11_03_13_0_c09_20201223_0127_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,934,704,1829,2543
V006_77_0_00_11_03_13_0_c09_20201223_0129_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,732,433,2077,2660
V006_77_0_00_11_03_13_0_c09_20201223_0130_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,294,715,2246,2322
V006_77_0_00_11_03_13_0_c09_20201223_0131_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,635,698,1991,2516
V006_77_0_00_11_03_13_0_c09_20201223_0132_S01_1.jpg,2020/12/23,3024,3024,77,0,,0,11,3,13,0,492,609,1902,2652
